	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
M00010	77712	77712	97636	97636	131125	131125	122156	122156	196811	196811	107147	107147	188126	188126	73471	73471	78621	78621	153326	15175	446138	15175	446138	153326	9753	158133	80504	9753	80504	158133	90580	90580	57860	74291	45068	45068	57860	74291	248646	123411	18637	18205	248646	18637	18205	30818	123411	30818	163819	15676	9431	15676	9431	163819	206828	92432	9118	9273	92432	9273	9118	206828	143367	77561	77561	12812	12812	339565	16597	16597	11144	339565	995352	11144	110438	155614	110438	80488	252735	155614	80488	252735	995352	101576	101576	10263	10263	48177	12538	48177	12538	16807	16807	22538	307803	204041	22538	106027	106027	307803	869939	166603	132685	132685	869939	204041	127667	166603	12677	12677	231935	22361	22361	162553	127667	231935	193206	162553	143367	193206	13939	13939	157693	136573	136573	76486	157693	76486	93157	93157	246014	246014	25768	25768	8353	69425	8353	69425	86589	86589	30991	30991	16213	16213	11907	26040	11907	26040	155660	155660	100602	24464	100602	24464	149275	114236	149275	13685	114236	13685	271879	145944	145944	177457	177457	271879	194395	194395	154310	154310	1797282	1797282	2524230	2524230	1862286	1985376	1862286	1985376	2220285	1507429	1507429	2220285	1577194	1577194	2221694	1660519	2221694	1660519	3149304	3149304	2570951	2570951
M00011	140828	140828	211891	211891	269530	269530	289837	289837	387035	387035	235668	235668	698316	698316	198983	198983	181540	181540	475531	157468	82869	157468	82869	475531	66425	300147	160046	66425	160046	300147	271167	271167	120297	285491	121644	121644	120297	285491	370231	346349	156511	412784	370231	156511	412784	86872	346349	86872	363467	110530	71837	110530	71837	363467	576576	174458	82435	77962	174458	77962	82435	576576	572871	202296	202296	25288	25288	439081	422284	422284	259279	439081	1442946	259279	399559	395265	399559	141320	563882	395265	141320	563882	1442946	433190	433190	60631	60631	117917	36564	117917	36564	113812	113812	152874	431813	793599	152874	444975	444975	431813	1877687	490624	359697	359697	1877687	793599	424796	490624	166858	166858	461800	110368	110368	421185	424796	461800	246651	421185	572871	246651	53364	53364	432197	209185	209185	220136	432197	220136	339177	339177	69749	69749	142214	142214	237654	244362	237654	244362	228506	228506	194234	194234	84795	84795	77775	248647	77775	248647	262942	262942	234087	362263	234087	362263	360881	344046	360881	166775	344046	166775	677268	310793	310793	476492	476492	677268	941788	941788	317563	317563	5296918	5296918	7606213	7606213	5560072	6564942	5560072	6564942	5240133	3247375	3247375	5240133	5390235	5390235	4831185	5064172	4831185	5064172	6742647	6742647	7797158	7797158
M00012	74412	74412	92811	92811	95982	95982	109728	109728	174716	174716	102263	102263	206765	206765	69627	69627	74135	74135	160732	22300	39091	22300	39091	160732	12197	151968	72601	12197	72601	151968	115348	115348	55664	70632	43592	43592	55664	70632	141269	124887	21332	24162	141269	21332	24162	29705	124887	29705	164839	18520	14573	18520	14573	164839	212460	89061	11713	10022	89061	10022	11713	212460	143494	81786	81786	13358	13358	162233	18451	18451	23076	162233	945274	23076	129839	153653	129839	73164	241805	153653	73164	241805	945274	99772	99772	11423	11423	47500	12840	47500	12840	17355	17355	27154	182045	235364	27154	120601	120601	182045	1744909	178830	133615	133615	1744909	235364	145370	178830	16860	16860	202503	20950	20950	155765	145370	202503	39296	155765	143494	39296	15095	15095	171049	103829	103829	78830	171049	78830	97180	97180	23628	23628	28529	28529	18231	62528	18231	62528	88708	88708	32525	32525	15356	15356	13289	34736	13289	34736	146044	146044	92643	36719	92643	36719	147538	130536	147538	20516	130536	20516	274682	130731	130731	163171	163171	274682	263629	263629	148063	148063	1660321	1660321	2726874	2726874	2050256	2109704	2050256	2109704	2232999	1031116	1031116	2232999	1724505	1724505	2135260	1698740	2135260	1698740	2822634	2822634	2807014	2807014
M00013	1349	1349	14947	14947	20861	20861	13132	13132	19471	19471	13849	13849	46338	46338	17227	17227	9521	9521	30472	10319	1338	10319	1338	30472	1748	20115	13996	1748	13996	20115	26250	26250	3352	24955	10927	10927	3352	24955	26055	20621	8012	12444	26055	8012	12444	3116	20621	3116	23218	8855	2812	8855	2812	23218	46215	510	3874	2892	510	2892	3874	46215	49782	15030	15030	1294	1294	28399	4730	4730	15452	28399	4717	15452	36319	27505	36319	9434	27696	27505	9434	27696	4717	41467	41467	2027	2027	1262	581	1262	581	7584	7584	11879	22267	56282	11879	24302	24302	22267	4729	36251	29418	29418	4729	56282	29200	36251	7549	7549	21883	11676	11676	26047	29200	21883	14461	26047	49782	14461	2444	2444	26541	16981	16981	15895	26541	15895	21151	21151	716	716	6977	6977	11008	23789	11008	23789	19298	19298	16408	16408	7061	7061	8652	16285	8652	16285	13250	13250	13263	8334	13263	8334	23967	25625	23967	9140	25625	9140	44409	23095	23095	42043	42043	44409	66543	66543	16520	16520	371048	371048	509161	509161	445296	402396	445296	402396	356469	101157	101157	356469	398275	398275	273950	304984	273950	304984	294554	294554	472069	472069
M00014	62512	62512	89541	89541	129035	129035	129472	129472	260110	260110	137570	137570	241179	241179	83394	83394	82906	82906	254571	23290	150632	23290	150632	254571	11536	250165	91757	11536	91757	250165	148603	148603	50092	47213	54690	54690	50092	47213	173628	137162	31245	34132	173628	31245	34132	31298	137162	31298	158014	18428	20479	18428	20479	158014	244968	82985	18744	22480	82985	22480	18744	244968	177654	111647	111647	22040	22040	259160	25189	25189	41513	259160	732483	41513	150352	195995	150352	73663	273738	195995	73663	273738	732483	54492	54492	19478	19478	50017	17039	50017	17039	20658	20658	18627	256267	307428	18627	123258	123258	256267	791950	203675	161524	161524	791950	307428	168537	203675	37690	37690	223507	16341	16341	197780	168537	223507	79066	197780	177654	79066	14483	14483	197091	96122	96122	92209	197091	92209	116654	116654	97264	97264	40871	40871	35508	37431	35508	37431	117868	117868	28401	28401	8334	8334	11653	46367	11653	46367	199017	199017	90077	62322	90077	62322	191610	164152	191610	27884	164152	27884	315862	151144	151144	201922	201922	315862	349640	349640	189104	189104	2282392	2282392	3100553	3100553	2504288	2757364	2504288	2757364	2650276	1114238	1114238	2650276	2172923	2172923	2432242	2282028	2432242	2282028	3918454	3918454	3524641	3524641
M00015	55946	55946	45831	45831	56413	56413	88346	88346	101085	101085	53239	53239	116693	116693	87485	87485	43611	43611	82600	27418	37612	27418	37612	82600	16285	62682	60506	16285	60506	62682	40156	40156	48366	39664	41222	41222	48366	39664	68559	70164	29474	26092	68559	29474	26092	31680	70164	31680	66686	12322	22891	12322	22891	66686	95479	76132	12836	22185	76132	22185	12836	95479	251498	31872	31872	6802	6802	90551	19010	19010	31749	90551	707524	31749	66943	72269	66943	28745	127133	72269	28745	127133	707524	81270	81270	16148	16148	47254	14905	47254	14905	19250	19250	25039	102266	143625	25039	46006	46006	102266	733338	85585	69773	69773	733338	143625	79642	85585	35663	35663	114460	22105	22105	88500	79642	114460	44055	88500	251498	44055	12029	12029	77325	63273	63273	37724	77325	37724	43861	43861	26129	26129	31975	31975	38669	36366	38669	36366	36315	36315	31830	31830	9737	9737	19571	35851	19571	35851	72248	72248	56789	62884	56789	62884	73193	63088	73193	30108	63088	30108	151785	66082	66082	169375	169375	151785	134154	134154	71249	71249	1909613	1909613	1481134	1481134	1095462	1271865	1095462	1271865	1094473	802676	802676	1094473	1022974	1022974	1001260	1045862	1001260	1045862	1289889	1289889	1453615	1453615
M00016	146102	146102	200500	200500	212485	212485	375943	375943	455109	455109	252684	252684	586060	586060	339609	339609	185754	185754	381428	126322	109224	126322	109224	381428	60355	346939	244391	60355	244391	346939	226773	226773	158053	171069	161604	161604	158053	171069	276657	308521	251687	259771	276657	251687	259771	98874	308521	98874	330990	126005	81338	126005	81338	330990	467224	200171	62048	101127	200171	101127	62048	467224	796096	181281	181281	72383	72383	429454	247669	247669	211111	429454	1805983	211111	346411	340181	346411	155205	686651	340181	155205	686651	1805983	293025	293025	70299	70299	170633	44678	170633	44678	152595	152595	113932	469749	616152	113932	304300	304300	469749	2148533	424210	330229	330229	2148533	616152	337165	424210	300009	300009	527732	87101	87101	428118	337165	527732	183968	428118	796096	183968	45395	45395	402723	268760	268760	162695	402723	162695	236396	236396	72776	72776	134635	134635	213200	156545	213200	156545	183159	183159	159398	159398	52702	52702	72742	517801	72742	517801	305736	305736	245380	441473	245380	441473	332248	274865	332248	141707	274865	141707	622888	309155	309155	447424	447424	622888	566634	566634	341818	341818	7384312	7384312	6584650	6584650	4676050	5741887	4676050	5741887	5515820	3195119	3195119	5515820	4637970	4637970	4685343	4414051	4685343	4414051	6964362	6964362	6878539	6878539
M00017	79462	79462	173655	173655	176240	176240	260596	260596	359407	359407	196923	196923	413861	413861	134252	134252	145904	145904	288199	105968	73348	105968	73348	288199	60600	272723	142339	60600	142339	272723	188066	188066	76087	148308	81735	81735	76087	148308	246536	244876	238526	239925	246536	238526	239925	71339	244876	71339	297622	67587	63708	67587	63708	297622	378721	130525	55691	80352	130525	80352	55691	378721	294550	136834	136834	20838	20838	329757	230415	230415	205273	329757	864298	205273	259819	271360	259819	123372	445693	271360	123372	445693	864298	275986	275986	57289	57289	91835	34357	91835	34357	83427	83427	100985	373519	506327	100985	279644	279644	373519	866867	299660	261357	261357	866867	506327	273299	299660	282830	282830	425292	73850	73850	317318	273299	425292	162879	317318	294550	162879	36664	36664	287446	175776	175776	136359	287446	136359	197942	197942	56526	56526	115519	115519	186984	132900	186984	132900	149320	149320	155974	155974	49498	49498	73469	503158	73469	503158	257416	257416	205055	266921	205055	266921	267365	239461	267365	122793	239461	122793	500695	255609	255609	297648	297648	500695	441350	441350	267261	267261	3653765	3653765	4930604	4930604	3493312	4576279	3493312	4576279	4079739	2071685	2071685	4079739	3340153	3340153	4244143	3590261	4244143	3590261	5436799	5436799	5064361	5064361
M00018	143689	143689	144580	144580	165702	165702	228195	228195	314823	314823	175610	175610	383983	383983	108848	108848	123421	123421	267292	82167	105310	82167	105310	267292	42506	267408	115780	42506	115780	267408	135870	135870	119133	119092	71975	71975	119133	119092	221964	217846	204859	217537	221964	204859	217537	79183	217846	79183	222771	104102	51234	104102	51234	222771	323303	199678	45043	60571	199678	60571	45043	323303	220271	125248	125248	18883	18883	297629	221823	221823	136000	297629	1697121	136000	250408	238214	250408	113057	418547	238214	113057	418547	1697121	201013	201013	48797	48797	118197	35239	118197	35239	119329	119329	74612	329923	397966	74612	238087	238087	329923	2275597	267402	240845	240845	2275597	397966	237822	267402	248053	248053	379480	56200	56200	288015	237822	379480	127520	288015	220271	127520	38159	38159	242744	155534	155534	124220	242744	124220	178154	178154	66614	66614	96750	96750	133610	103163	133610	103163	133806	133806	105941	105941	32657	32657	46896	461455	46896	461455	242573	242573	174859	334064	174859	334064	232433	175809	232433	94112	175809	94112	439598	231111	231111	251009	251009	439598	377310	377310	242041	242041	2781910	2781910	4424109	4424109	3107560	3861293	3107560	3861293	3521817	1825012	1825012	3521817	3023272	3023272	3672224	3083624	3672224	3083624	4784373	4784373	4550586	4550586
M00019	108461	108461	146245	146245	159810	159810	234950	234950	288233	288233	160338	160338	304175	304175	105616	105616	103812	103812	245634	72696	109489	72696	109489	245634	49329	230863	112430	49329	112430	230863	128908	128908	95063	130553	69141	69141	95063	130553	210700	205322	105184	84189	210700	105184	84189	79090	205322	79090	249047	38833	56144	38833	56144	249047	281115	157807	48585	67264	157807	67264	48585	281115	205182	115649	115649	18628	18628	291725	57575	57575	127669	291725	1726260	127669	199813	229453	199813	114777	384010	229453	114777	384010	1726260	192033	192033	50708	50708	102976	37214	102976	37214	60537	60537	77208	331069	404969	77208	158172	158172	331069	1305289	233515	201567	201567	1305289	404969	213652	233515	121528	121528	357481	54131	54131	252126	213652	357481	140398	252126	205182	140398	32562	32562	227234	157238	157238	102394	227234	102394	151102	151102	74708	74708	99501	99501	123874	111689	123874	111689	130719	130719	109202	109202	31102	31102	54768	119630	54768	119630	234543	234543	153621	217090	153621	217090	216987	181100	216987	81420	181100	81420	382029	200036	200036	245712	245712	382029	314525	314525	221816	221816	3072203	3072203	3955062	3955062	2996566	4149992	2996566	4149992	3350517	2070083	2070083	3350517	2740790	2740790	3372031	3194423	3372031	3194423	4485105	4485105	4234757	4234757
M00020	124388	124388	103388	103388	86658	86658	148660	148660	187020	187020	112872	112872	250314	250314	97867	97867	77832	77832	123683	52615	61887	52615	61887	123683	26401	125179	84373	26401	84373	125179	92018	92018	99506	60289	50676	50676	99506	60289	130147	138056	43136	52777	130147	43136	52777	50871	138056	50871	139240	29208	29154	29208	29154	139240	203102	169592	21428	22552	169592	22552	21428	203102	282959	73296	73296	56782	56782	176981	29252	29252	51979	176981	2256015	51979	155269	145139	155269	64759	249406	145139	64759	249406	2256015	99734	99734	22442	22442	96681	20169	96681	20169	30930	30930	52286	181994	210356	52286	78846	78846	181994	1655087	156180	126599	126599	1655087	210356	180642	156180	49271	49271	202957	28844	28844	174943	180642	202957	67047	174943	282959	67047	26712	26712	131780	111290	111290	116340	131780	116340	79646	79646	44948	44948	46611	46611	51324	51214	51324	51214	70747	70747	49353	49353	16296	16296	26560	73704	26560	73704	148954	148954	116730	84165	116730	84165	130391	93559	130391	50109	93559	50109	301813	121276	121276	163039	163039	301813	276782	276782	141671	141671	2343724	2343724	2960567	2960567	2013900	1942172	2013900	1942172	2127951	1210363	1210363	2127951	1985704	1985704	1820721	1789156	1820721	1789156	2546151	2546151	2966689	2966689
M00021	9577	9577	37718	37718	40584	40584	75872	75872	92862	92862	52124	52124	99353	99353	34494	34494	38108	38108	86148	19965	22155	19965	22155	86148	9108	52580	33457	9108	33457	52580	31342	31342	10142	36847	20293	20293	10142	36847	45360	65583	22597	26284	45360	22597	26284	12212	65583	12212	59507	13487	11645	13487	11645	59507	106585	12949	14634	18854	12949	18854	14634	106585	94723	30805	30805	6505	6505	83887	18366	18366	36310	83887	79212	36310	58872	71551	58872	31601	128907	71551	31601	128907	79212	50782	50782	10893	10893	16360	10093	16360	10093	17332	17332	16693	97409	120152	16693	39467	39467	97409	68358	78850	65870	65870	68358	120152	78527	78850	30614	30614	115897	14862	14862	81092	78527	115897	33941	81092	94723	33941	5959	5959	77675	43007	43007	41539	77675	41539	37825	37825	15999	15999	26483	26483	39178	31434	39178	31434	37309	37309	25798	25798	9297	9297	11992	34633	11992	34633	64491	64491	52493	51159	52493	51159	63784	52226	63784	23782	52226	23782	134285	65486	65486	94822	94822	134285	131290	131290	69724	69724	1002293	1002293	1329231	1329231	862968	1116602	862968	1116602	1128196	364923	364923	1128196	865528	865528	1052520	928443	1052520	928443	1438025	1438025	1321854	1321854
M00022	23384	23384	132386	132386	122221	122221	247006	247006	340764	340764	186719	186719	395889	395889	129415	129415	156071	156071	256649	91751	34028	91751	34028	256649	41149	206247	103239	41149	103239	206247	105859	105859	36614	120321	83434	83434	36614	120321	168154	225400	99221	90447	168154	99221	90447	44577	225400	44577	262692	53969	54930	53969	54930	262692	334124	51332	51865	67094	51332	67094	51865	334124	309923	105092	105092	15000	15000	312379	52197	52197	166780	312379	151174	166780	196133	249275	196133	124060	562885	249275	124060	562885	151174	202396	202396	41722	41722	55574	24729	55574	24729	65865	65865	74570	353561	458945	74570	139117	139117	353561	129150	311874	277314	277314	129150	458945	265122	311874	130296	130296	396238	60571	60571	340284	265122	396238	132777	340284	309923	132777	23364	23364	349194	137430	137430	107627	349194	107627	122444	122444	27314	27314	94053	94053	156502	103491	156502	103491	114430	114430	113617	113617	40410	40410	50355	128912	50355	128912	186425	186425	190982	216437	190982	216437	231154	189323	231154	108703	189323	108703	480480	235820	235820	343777	343777	480480	411209	411209	270005	270005	3974366	3974366	4797460	4797460	3073644	4349960	3073644	4349960	4114926	1821922	1821922	4114926	3228960	3228960	3418760	3350332	3418760	3350332	5308257	5308257	5340067	5340067
M00023	61234	61234	84321	84321	96493	96493	157621	157621	177013	177013	107293	107293	235043	235043	77340	77340	66343	66343	187056	73846	65061	73846	65061	187056	34747	127525	85067	34747	85067	127525	65955	65955	68145	113206	45760	45760	68145	113206	149242	140699	99068	77936	149242	99068	77936	65275	140699	65275	111994	42545	56790	42545	56790	111994	196423	102287	44272	73906	102287	73906	44272	196423	223574	82480	82480	14650	14650	153098	49657	49657	191375	153098	671840	191375	137756	161296	137756	51623	279445	161296	51623	279445	671840	213091	213091	47539	47539	74411	27910	74411	27910	63360	63360	64325	192238	336749	64325	90351	90351	192238	1166818	185775	124912	124912	1166818	336749	161113	185775	129830	129830	213440	57772	57772	190570	161113	213440	127406	190570	223574	127406	23516	23516	160051	100744	100744	66628	160051	66628	97616	97616	38922	38922	90182	90182	231201	105322	231201	105322	79944	79944	105015	105015	37892	37892	46905	114211	46905	114211	129018	129018	90006	208197	90006	208197	144393	103052	144393	94784	103052	94784	297202	134820	134820	203694	203694	297202	311055	311055	145936	145936	2460803	2460803	2782084	2782084	2077209	3190622	2077209	3190622	2035982	1178508	1178508	2035982	1770858	1770858	2045194	2132719	2045194	2132719	3065643	3065643	3300244	3300244
M00024	3402	3402	33067	33067	39664	39664	66230	66230	92251	92251	59155	59155	146401	146401	33953	33953	49760	49760	82721	20068	5519	20068	5519	82721	9613	60998	27372	9613	27372	60998	36740	36740	5946	27467	32993	32993	5946	27467	52889	57834	22443	20225	52889	22443	20225	10550	57834	10550	76691	10640	14089	10640	14089	76691	99751	7248	9157	12994	7248	12994	9157	99751	78647	33793	33793	2573	2573	90138	10508	10508	29742	90138	41619	29742	71028	70077	71028	30272	239145	70077	30272	239145	41619	51284	51284	7376	7376	8472	5542	8472	5542	13950	13950	21304	105660	149828	21304	42295	42295	105660	23244	111530	82069	82069	23244	149828	84486	111530	29999	29999	121020	14379	14379	115570	84486	121020	33526	115570	78647	33526	4815	4815	152036	33666	33666	31475	152036	31475	36080	36080	6078	6078	17315	17315	29864	24823	29864	24823	34079	34079	26353	26353	11059	11059	12227	21801	12227	21801	46399	46399	47442	47896	47442	47896	62169	54789	62169	22969	54789	22969	130186	72549	72549	73055	73055	130186	139579	139579	104156	104156	969408	969408	1489866	1489866	906169	1342495	906169	1342495	1449325	495918	495918	1449325	955219	955219	1063275	994034	1063275	994034	1730181	1730181	1951157	1951157
M00025	37396	37396	45042	45042	52326	52326	89863	89863	126105	126105	76867	76867	171638	171638	40680	40680	60659	60659	101596	31511	20815	31511	20815	101596	14770	82642	34675	14770	34675	82642	40656	40656	34076	41346	37293	37293	34076	41346	72872	76206	32851	28375	72872	32851	28375	23369	76206	23369	97372	15747	23744	15747	23744	97372	120272	55887	14819	23350	55887	23350	14819	120272	84128	42619	42619	4909	4909	119345	17473	17473	43221	119345	526728	43221	84326	90956	84326	38555	277577	90956	38555	277577	526728	66976	66976	15298	15298	37575	10092	37575	10092	21837	21837	28572	140705	166590	28572	51518	51518	140705	477239	129903	99710	99710	477239	166590	98033	129903	41825	41825	155958	23819	23819	140372	98033	155958	48258	140372	84128	48258	11346	11346	169930	46420	46420	39615	169930	39615	45482	45482	17117	17117	30499	30499	44781	35450	44781	35450	43166	43166	37829	37829	13744	13744	15820	37118	15820	37118	72573	72573	63458	72760	63458	72760	82833	67653	82833	35499	67653	35499	168378	89040	89040	90368	90368	168378	148371	148371	124897	124897	1181765	1181765	1815421	1815421	1139098	1639348	1139098	1639348	1723073	688391	688391	1723073	1202253	1202253	1350575	1245186	1350575	1245186	2269213	2269213	2250508	2250508
M00026	68902	68902	109255	109255	132541	132541	266634	266634	329020	329020	183663	183663	448692	448692	195546	195546	133016	133016	263483	29240	35840	29240	35840	263483	18766	195315	143941	18766	143941	195315	90362	90362	54771	56533	105131	105131	54771	56533	179196	215036	30997	153981	179196	30997	153981	31389	215036	31389	213104	21739	16836	21739	16836	213104	288610	99771	18053	19960	99771	19960	18053	288610	465360	106968	106968	5977	5977	302132	192814	192814	45961	302132	816008	45961	202913	221902	202913	127027	605673	221902	127027	605673	816008	88915	88915	14229	14229	55303	15651	55303	15651	22470	22470	28794	377291	395741	28794	208499	208499	377291	815644	304815	242650	242650	815644	395741	255948	304815	58969	58969	423816	23299	23299	329629	255948	423816	53277	329629	465360	53277	15037	15037	322346	169691	169691	98465	322346	98465	151809	151809	24433	24433	41572	41572	36880	44454	36880	44454	117935	117935	30406	30406	19815	19815	28211	50694	28211	50694	186443	186443	175727	65837	175727	65837	227755	164896	227755	33077	164896	33077	429618	236705	236705	386451	386451	429618	426869	426869	276302	276302	4619316	4619316	4671182	4671182	2931392	3670297	2931392	3670297	4139969	1689564	1689564	4139969	2985944	2985944	3444766	3221649	3444766	3221649	5775391	5775391	5320667	5320667
M00027	2260	2260	16979	16979	13160	13160	9610	9610	17828	17828	13090	13090	38491	38491	4740	4740	9870	9870	25820	887	4283	887	4283	25820	613	14557	3914	613	3914	14557	46125	46125	3118	13345	4964	4964	3118	13345	23557	23804	4198	1694	23557	4198	1694	2251	23804	2251	36240	2185	1059	2185	1059	36240	44186	5390	2143	1373	5390	1373	2143	44186	5489	11479	11479	508	508	15013	1962	1962	3745	15013	16037	3745	24910	18192	24910	4610	23161	18192	4610	23161	16037	14328	14328	1276	1276	2381	673	2381	673	2964	2964	2120	17654	45910	2120	37351	37351	17654	13604	27072	21713	21713	13604	45910	25415	27072	1283	1283	16343	4198	4198	19065	25415	16343	5126	19065	5489	5126	900	900	47843	9676	9676	10640	47843	10640	16001	16001	1819	1819	2661	2661	1180	13333	1180	13333	11905	11905	6202	6202	2500	2500	1584	3461	1584	3461	13323	13323	18923	9845	18923	9845	21159	47150	21159	1369	47150	1369	38915	10067	10067	3236	3236	38915	65237	65237	19450	19450	123965	123965	462855	462855	322405	303521	322405	303521	364019	160729	160729	364019	323820	323820	394872	264875	394872	264875	255570	255570	457007	457007
M00028	56049	56049	104385	104385	116774	116774	190180	190180	254480	254480	173469	173469	320776	320776	141780	141780	103156	103156	200317	21768	34129	21768	34129	200317	13281	226735	137889	13281	137889	226735	88982	88982	52478	51561	116511	116511	52478	51561	136106	156486	19695	25703	136106	19695	25703	28649	156486	28649	174277	15153	16643	15153	16643	174277	235524	80293	11376	10385	80293	10385	11376	235524	322448	112935	112935	4833	4833	266642	14582	14582	30308	266642	669664	30308	178007	191730	178007	113146	522634	191730	113146	522634	669664	71543	71543	8301	8301	48119	11038	48119	11038	16540	16540	23351	287413	263591	23351	109970	109970	287413	733070	220287	173748	173748	733070	263591	181548	220287	29041	29041	323330	19796	19796	266205	181548	323330	40000	266205	322448	40000	12368	12368	280390	130801	130801	84703	280390	84703	104705	104705	22435	22435	26078	26078	23014	43822	23014	43822	109566	109566	27834	27834	13075	13075	10871	32730	10871	32730	176471	176471	137179	38195	137179	38195	201155	140395	201155	22203	140395	22203	318266	191356	191356	225404	225404	318266	250859	250859	235893	235893	2800457	2800457	3533962	3533962	2066975	2518892	2066975	2518892	3143187	1041528	1041528	3143187	2165422	2165422	2947224	2265191	2947224	2265191	4424076	4424076	3741198	3741198
M00029	47569	47569	91551	91551	94183	94183	153202	153202	189351	189351	111399	111399	221769	221769	132574	132574	76009	76009	152207	22338	43873	22338	43873	152207	17618	157373	86133	17618	86133	157373	66947	66947	38630	56150	69256	69256	38630	56150	127281	129431	29152	28847	127281	29152	28847	27833	129431	27833	125085	14169	11891	14169	11891	125085	184361	57360	14105	18270	57360	18270	14105	184361	288734	75749	75749	9057	9057	178972	22883	22883	28960	178972	444508	28960	126499	138107	126499	74329	314589	138107	74329	314589	444508	88988	88988	11236	11236	34682	18910	34682	18910	21265	21265	26873	199692	222728	26873	85881	85881	199692	585418	165077	137829	137829	585418	222728	137644	165077	32486	32486	219642	19112	19112	179003	137644	219642	46336	179003	288734	46336	12223	12223	172647	102136	102136	69723	172647	69723	86234	86234	27156	27156	35202	35202	31258	50119	31258	50119	79035	79035	35891	35891	13342	13342	19135	42832	19135	42832	150341	150341	106160	53280	106160	53280	135010	96879	135010	26281	96879	26281	252764	135925	135925	196243	196243	252764	197993	197993	155643	155643	2443648	2443648	2610019	2610019	1717110	2188198	1717110	2188198	2163292	932777	932777	2163292	1950741	1950741	1888544	1852622	1888544	1852622	3031840	3031840	2644463	2644463
