	MMPC19392645OR	MMPC19392645OR	MMPC13726847ST	MMPC13726847ST	MMPC12800445ST	MMPC12800445ST	MMPC16706723ST	MMPC16706723ST	MMPC16651671ST	MMPC16651671ST	MMPC21449543ST	MMPC21449543ST	MMPC17251241ST	MMPC17251241ST	MMPC24035292ST	MMPC24035292ST	MMPC16382508ST	MMPC16382508ST	MMPC20689138ST	MMPC19824023OR	MMPC52849207OR	MMPC19824023OR	MMPC52849207OR	MMPC20689138ST	MMPC52574889OR	MMPC30948868ST	MMPC53642802ST	MMPC52574889OR	MMPC53642802ST	MMPC30948868ST	MMPC34174031ST	MMPC34174031ST	MMPC54012223OR	MMPC28881424OR	MMPC54944306ST	MMPC54944306ST	MMPC54012223OR	MMPC28881424OR	MMPC40914520ST	MMPC22312907ST	MMPC54160426OR	MMPC32262645OR	MMPC40914520ST	MMPC54160426OR	MMPC32262645OR	MMPC54455576OR	MMPC22312907ST	MMPC54455576OR	MMPC23660755ST	MMPC55889507OR	MMPC51170653OR	MMPC55889507OR	MMPC51170653OR	MMPC23660755ST	MMPC22175846ST	MMPC55860177OR	MMPC56085636OR	MMPC56843559OR	MMPC55860177OR	MMPC56843559OR	MMPC56085636OR	MMPC22175846ST	MMPC11597832ST	MMPC60840390ST	MMPC60840390ST	MMPC61873807OR	MMPC61873807OR	MMPC52379257ST	MMPC60116897OR	MMPC60116897OR	MMPC57142773OR	MMPC52379257ST	MMPC27383418OR	MMPC57142773OR	MMPC59659730ST	MMPC55225619ST	MMPC59659730ST	MMPC63364113ST	MMPC48152369ST	MMPC55225619ST	MMPC63364113ST	MMPC48152369ST	MMPC27383418OR	MMPC41357154OR	MMPC41357154OR	MMPC64423720OR	MMPC64423720OR	MMPC63628582OR	MMPC66171614OR	MMPC63628582OR	MMPC66171614OR	MMPC65407889OR	MMPC65407889OR	MMPC60219907OR	MMPC59362655ST	MMPC19619725ST	MMPC60219907OR	MMPC65662501ST	MMPC65662501ST	MMPC59362655ST	MMPC57477276OR	MMPC57469621ST	MMPC64434180ST	MMPC64434180ST	MMPC57477276OR	MMPC19619725ST	MMPC55161862ST	MMPC57469621ST	MMPC65022621OR	MMPC65022621OR	MMPC59151585ST	MMPC58110896OR	MMPC58110896OR	MMPC63481302ST	MMPC55161862ST	MMPC59151585ST	MMPC62647302OR	MMPC63481302ST	MMPC11597832ST	MMPC62647302OR	MMPC71889536OR	MMPC71889536OR	MMPC54830782ST	MMPC68695449ST	MMPC68695449ST	MMPC82779175ST	MMPC54830782ST	MMPC82779175ST	MMPC83679680ST	MMPC83679680ST	MMPC95862719OR	MMPC95862719OR	MMPC73162206OR	MMPC73162206OR	MMPC68638114OR	MMPC65660081OR	MMPC68638114OR	MMPC65660081OR	MMPC99615156ST	MMPC99615156ST	MMPC64507639OR	MMPC64507639OR	MMPC87948870OR	MMPC87948870OR	MMPC86976445OR	MMPC84070936OR	MMPC86976445OR	MMPC84070936OR	MMPC88343716ST	MMPC88343716ST	MMPC83312436ST	MMPC85565182OR	MMPC83312436ST	MMPC85565182OR	MMPC67317135ST	MMPC93983194ST	MMPC67317135ST	MMPC72235353OR	MMPC93983194ST	MMPC72235353OR	MMPC12345974ST	MMPC11113549ST	MMPC11113549ST	MMPC84979047ST	MMPC84979047ST	MMPC12345974ST	MMPC96182596ST	MMPC96182596ST	MMPC82784238ST	MMPC82784238ST	MMPC68480658ST	MMPC68480658ST	MMPC63233635ST	MMPC63233635ST	MMPC14211565ST	MMPC49013463ST	MMPC14211565ST	MMPC49013463ST	MMPC73667956ST	MMPC61634104ST	MMPC61634104ST	MMPC73667956ST	MMPC53747560ST	MMPC53747560ST	MMPC23673679ST	MMPC96048560ST	MMPC23673679ST	MMPC96048560ST	MMPC43926327ST	MMPC43926327ST	MMPC10431544ST	MMPC10431544ST
R00405	34736	34736	9950	9950	6468	6468	2673	2673	10385	10385	3167	3167	45792	45792	4574	4574	10225	10225	7002	16733	14399	16733	14399	7002	7397	2506	2484	7397	2484	2506	30234	30234	29281	24841	1747	1747	29281	24841	21598	7320	13119	120348	21598	13119	120348	12986	7320	12986	22887	10086	8696	10086	8696	22887	15749	49028	7466	4735	49028	4735	7466	15749	6576	2490	2490	2468	2468	15893	158469	158469	20421	15893	491211	20421	5336	5259	5336	2380	7056	5259	2380	7056	491211	34155	34155	6178	6178	27357	3689	27357	3689	8803	8803	13360	10071	30650	13360	93094	93094	10071	457975	5135	6455	6455	457975	30650	8071	5135	8326	8326	12827	11793	11793	7694	8071	12827	22323	7694	6576	22323	7925	7925	22565	2586	2586	2272	22565	2272	36689	36689	12270	12270	15493	15493	18281	20711	18281	20711	2864	2864	16173	16173	6737	6737	7214	22770	7214	22770	12699	12699	6175	32724	6175	32724	9737	38831	9737	15994	38831	15994	8590	3321	3321	5131	5131	8590	38322	38322	4904	4904	69557	69557	196550	196550	246445	86531	246445	86531	153647	300797	300797	153647	89492	89492	363180	72025	363180	72025	197098	197098	177106	177106
R00406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R00409	40	40	291	291	9	9	106	106	378	378	67	67	195	195	331	331	865	865	158	163	0	163	0	158	6	99	213	6	213	99	3699	3699	386	2850	57	57	386	2850	203	544	578	83	203	578	83	343	544	343	3945	285	24	285	24	3945	142	13	0	33	13	33	0	142	294	77	77	10	10	477	230	230	114	477	166	114	46	269	46	87	226	269	87	226	166	2704	2704	3	3	12	2	12	2	445	445	149	350	221	149	2613	2613	350	156	160	127	127	156	221	273	160	0	0	224	1088	1088	55	273	224	594	55	294	594	0	0	2324	100	100	92	2324	92	54	54	0	0	73	73	36	2405	36	2405	47	47	1071	1071	565	565	76	94	76	94	97	97	117	408	117	408	533	2657	533	158	2657	158	286	138	138	88	88	286	1017	1017	407	407	5485	5485	8572	8572	13433	1596	13433	1596	1078	32435	32435	1078	9567	9567	27009	1221	27009	1221	1920	1920	2339	2339
R00410	967	967	2279	2279	747	747	2070	2070	4465	4465	2548	2548	3665	3665	533	533	2723	2723	2475	450	425	450	425	2475	233	1414	943	233	943	1414	5402	5402	611	631	1021	1021	611	631	946	5767	351	514	946	351	514	235	5767	235	5287	315	312	315	312	5287	7042	808	296	248	808	248	296	7042	906	712	712	128	128	4209	192	192	147	4209	11274	147	1738	3285	1738	875	8783	3285	875	8783	11274	766	766	513	513	601	79	601	79	428	428	493	3663	3917	493	4419	4419	3663	5473	4210	3118	3118	5473	3917	1762	4210	20	20	3233	454	454	4439	1762	3233	348	4439	906	348	304	304	9190	1184	1184	2099	9190	2099	1689	1689	206	206	835	835	226	399	226	399	607	607	835	835	197	197	458	733	458	733	2012	2012	4304	487	4304	487	2949	4195	2949	599	4195	599	7839	2481	2481	1637	1637	7839	5012	5012	3153	3153	31525	31525	68826	68826	37391	43742	37391	43742	48750	46006	46006	48750	84394	84394	71414	45082	71414	45082	51383	51383	20188	20188
R00411	15	15	448	448	0	0	11	11	5	5	10	10	1	1	123	123	165	165	0	0	0	0	0	0	0	43	67	0	67	43	1358	1358	4	0	33	33	4	0	12	20	0	0	12	0	0	0	20	0	1263	0	0	0	0	1263	1488	1	0	0	1	0	0	1488	2	2	2	3	3	287	0	0	0	287	21	0	13	55	13	31	3	55	31	3	21	0	0	0	0	1	0	1	0	0	0	0	149	723	0	1043	1043	149	18	34	46	46	18	723	349	34	0	0	1	0	0	24	349	1	0	24	2	0	0	0	1229	3	3	27	1229	27	17	17	1	1	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	26	26	793	0	793	0	285	1973	285	0	1973	0	36	2	2	20	20	36	362	362	33	33	5747	5747	3530	3530	4060	50	4060	50	8497	3167	3167	8497	522	522	15355	1050	15355	1050	19	19	333	333
R00414	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	6	6	0	0	0	0	0	0	0	42	3	0	3	42	16	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	16	0	0	0	0	16	69	0	0	0	0	0	0	69	0	1	1	0	0	1	0	0	0	1	2	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	5	244	0	11	11	5	0	2	7	7	0	244	5	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	11	3	3	5	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	15	1	0	15	0	1	3	3	0	0	1	8	8	0	0	253	253	23	23	15	1	15	1	5811	3	3	5811	0	0	19	40	19	40	17	17	8	8
R00416	5769	5769	18391	18391	11124	11124	29591	29591	33597	33597	18765	18765	36038	36038	9459	9459	19404	19404	23015	8949	4062	8949	4062	23015	5571	19123	9654	5571	9654	19123	10859	10859	5496	18470	11240	11240	5496	18470	14751	26110	17160	8761	14751	17160	8761	6434	26110	6434	29171	6343	5140	6343	5140	29171	31538	9041	6029	8398	9041	8398	6029	31538	10033	10722	10722	1732	1732	31521	5640	5640	19302	31521	60159	19302	16192	21917	16192	15964	78459	21917	15964	78459	60159	32547	32547	5756	5756	6693	3007	6693	3007	9920	9920	10324	38262	47807	10324	11906	11906	38262	35693	31131	15450	15450	35693	47807	23989	31131	12729	12729	43462	8889	8889	36201	23989	43462	16404	36201	10033	16404	2758	2758	43369	17185	17185	8017	43369	8017	10209	10209	3661	3661	12157	12157	16861	16781	16861	16781	9926	9926	17391	17391	5544	5544	8357	13035	8357	13035	20224	20224	25262	32938	25262	32938	23277	19937	23277	11724	19937	11724	36954	26068	26068	22741	22741	36954	16804	16804	33514	33514	283280	283280	410240	410240	239449	423331	239449	423331	544632	357128	357128	544632	259840	259840	483552	370189	483552	370189	641462	641462	513327	513327
R00418	4	4	430	430	207	207	4380	4380	1106	1106	2069	2069	1655	1655	166	166	2952	2952	665	8	0	8	0	665	45	478	292	45	292	478	426	426	0	1	251	251	0	1	1068	2365	17	29	1068	17	29	39	2365	39	77	7	3	7	3	77	6846	2	14	0	2	0	14	6846	137	2130	2130	1	1	737	24	24	1	737	7	1	1280	3364	1280	154	1569	3364	154	1569	7	23	23	0	0	3	1	3	1	2	2	5	1378	13372	5	1045	1045	1378	15	10036	1551	1551	15	13372	2522	10036	19	19	769	3	3	425	2522	769	19	425	137	19	5	5	467	938	938	1802	467	1802	4558	4558	0	0	5	5	15	5	15	5	1271	1271	6	6	22	22	6	40	6	40	930	930	2946	14	2946	14	1798	133	1798	25	133	25	291	1456	1456	269	269	291	20186	20186	4943	4943	8988	8988	45371	45371	24812	34298	24812	34298	74506	134	134	74506	30241	30241	23355	22120	23355	22120	15995	15995	9912	9912
R00420	2245	2245	20572	20572	43486	43486	38060	38060	40000	40000	37391	37391	79461	79461	16254	16254	22497	22497	67658	11754	2922	11754	2922	67658	4498	35464	9374	4498	9374	35464	26422	26422	5793	8252	14328	14328	5793	8252	39361	56705	7699	13065	39361	7699	13065	3734	56705	3734	37424	8452	5391	8452	5391	37424	73938	1844	6044	5453	1844	5453	6044	73938	52661	16910	16910	1593	1593	43791	4237	4237	26372	43791	16140	26372	44113	47462	44113	30062	62388	47462	30062	62388	16140	18415	18415	2582	2582	9117	1518	9117	1518	6986	6986	10687	47321	106932	10687	34085	34085	47321	9732	68648	52358	52358	9732	106932	75902	68648	13004	13004	68945	4799	4799	46651	75902	68945	14363	46651	52661	14363	3367	3367	42678	19340	19340	19875	42678	19875	30132	30132	2284	2284	10780	10780	18493	5478	18493	5478	22272	22272	9237	9237	4868	4868	4312	20215	4312	20215	28223	28223	39512	16029	39512	16029	49477	34523	49477	13299	34523	13299	115032	39544	39544	39182	39182	115032	160086	160086	35609	35609	563013	563013	915935	915935	934452	768314	934452	768314	675073	199224	199224	675073	869216	869216	425246	607094	425246	607094	623178	623178	727660	727660
R00421	82	82	425	425	147	147	195	195	922	922	282	282	663	663	69	69	519	519	941	316	4	316	4	941	7	170	22	7	22	170	51	51	654	4500	74	74	654	4500	182	972	831	384	182	831	384	587	972	587	171	572	65	572	65	171	449	2	34	36	2	36	34	449	135	174	174	48	48	492	441	441	178	492	348	178	1222	170	1222	127	480	170	127	480	348	5281	5281	5	5	37	4	37	4	667	667	472	475	333	472	844	844	475	11309	1614	1018	1018	11309	333	601	1614	67	67	536	1747	1747	272	601	536	1236	272	135	1236	36	36	298	60	60	308	298	308	231	231	3	3	186	186	119	3979	119	3979	107	107	1508	1508	1152	1152	237	344	237	344	180	180	272	719	272	719	1186	243	1186	548	243	548	2273	1094	1094	251	251	2273	1379	1379	791	791	3311	3311	21588	21588	12269	20050	12269	20050	22828	2608	2608	22828	3862	3862	2173	2194	2173	2194	11406	11406	11082	11082
R00425	2434	2434	23057	23057	33960	33960	154666	154666	50117	50117	36512	36512	72163	72163	242616	242616	21187	21187	59013	11724	2682	11724	2682	59013	4893	36074	141858	4893	141858	36074	28679	28679	3624	17837	60502	60502	3624	17837	34061	41765	11245	10913	34061	11245	10913	5076	41765	5076	43649	7147	4382	7147	4382	43649	59033	6596	4950	5705	6596	5705	4950	59033	412942	22827	22827	1712	1712	53545	6429	6429	20768	53545	25887	20768	42711	52667	42711	24751	86908	52667	24751	86908	25887	33988	33988	3125	3125	3660	3283	3660	3283	6833	6833	10493	63628	104732	10493	25937	25937	63628	11251	71074	44594	44594	11251	104732	61668	71074	19817	19817	70021	9306	9306	61787	61668	70021	17520	61787	412942	17520	2532	2532	56252	125576	125576	32767	56252	32767	27518	27518	3079	3079	10695	10695	13489	16558	13489	16558	36342	36342	16495	16495	5944	5944	7563	16194	7563	16194	41650	41650	45598	19316	45598	19316	50860	40177	50860	10226	40177	10226	92383	49016	49016	139846	139846	92383	99617	99617	51826	51826	4293278	4293278	1019976	1019976	636018	929692	636018	929692	730107	264959	264959	730107	673838	673838	780211	709583	780211	709583	892834	892834	1095033	1095033
R00426	3257	3257	23385	23385	22064	22064	40459	40459	65578	65578	26385	26385	63693	63693	20513	20513	26678	26678	42722	23651	5738	23651	5738	42722	9442	30627	18470	9442	18470	30627	21596	21596	5881	23641	10972	10972	5881	23641	35019	55983	21901	18806	35019	21901	18806	9200	55983	9200	46685	12838	11293	12838	11293	46685	71280	7958	11283	13327	7958	13327	11283	71280	61287	18121	18121	2655	2655	52471	9926	9926	36568	52471	13606	36568	35856	43115	35856	13474	68378	43115	13474	68378	13606	40489	40489	8442	8442	9050	4619	9050	4619	15494	15494	20207	56751	87823	20207	24583	24583	56751	26285	57396	37031	37031	26285	87823	45722	57396	25470	25470	61797	11574	11574	55531	45722	61797	32134	55531	61287	32134	5069	5069	45994	21469	21469	20254	45994	20254	22541	22541	6181	6181	19526	19526	39915	17963	39915	17963	17690	17690	25959	25959	10656	10656	11659	29419	11659	29419	29218	29218	39448	54194	39448	54194	36105	33510	36105	27712	33510	27712	111531	37519	37519	61334	61334	111531	83733	83733	39743	39743	791801	791801	926749	926749	533197	831798	533197	831798	679660	384075	384075	679660	660841	660841	615432	616791	615432	616791	815738	815738	832328	832328
R00428	6508	6508	24932	24932	28059	28059	41880	41880	76723	76723	34716	34716	91274	91274	19188	19188	27360	27360	48078	26533	7359	26533	7359	48078	7805	43919	17468	7805	17468	43919	27299	27299	8343	36476	12992	12992	8343	36476	42651	50109	27256	21772	42651	27256	21772	12021	50109	12021	46489	63979	12991	63979	12991	46489	73505	10467	16554	15488	10467	15488	16554	73505	60157	24794	24794	4469	4469	54639	11101	11101	41057	54639	48236	41057	46720	54269	46720	15359	77258	54269	15359	77258	48236	42934	42934	10725	10725	11594	5400	11594	5400	72988	72988	19846	56561	96034	19846	27184	27184	56561	48819	68081	45713	45713	48819	96034	58960	68081	28214	28214	69156	14841	14841	63088	58960	69156	35403	63088	60157	35403	5947	5947	42344	25628	25628	23237	42344	23237	27195	27195	4753	4753	26460	26460	46386	26558	46386	26558	22656	22656	23273	23273	10160	10160	11325	36876	11325	36876	35673	35673	38604	213308	38604	213308	43689	32790	43689	31517	32790	31517	123487	39372	39372	64027	64027	123487	122494	122494	42780	42780	803245	803245	1145300	1145300	709528	937491	709528	937491	803756	423664	423664	803756	938038	938038	518550	722425	518550	722425	855474	855474	1090021	1090021
R00429	7761	7761	80287	80287	97228	97228	141132	141132	162252	162252	97402	97402	181705	181705	57553	57553	66019	66019	143594	41838	13196	41838	13196	143594	16624	139283	75920	16624	75920	139283	53724	53724	10698	52016	48173	48173	10698	52016	97377	117825	41463	44171	97377	41463	44171	18833	117825	18833	134330	26859	18470	26859	18470	134330	186233	15737	17522	23638	15737	23638	17522	186233	119740	72404	72404	6019	6019	144824	20152	20152	72022	144824	38930	72022	121499	173136	121499	61820	216631	173136	61820	216631	38930	102030	102030	17276	17276	13688	7173	13688	7173	30425	30425	38281	180425	213637	38281	76701	76701	180425	84024	166789	120615	120615	84024	213637	140628	166789	39529	39529	186415	26413	26413	157254	140628	186415	56505	157254	119740	56505	9962	9962	119661	95609	95609	82839	119661	82839	77684	77684	10948	10948	34590	34590	60376	49480	60376	49480	85118	85118	52483	52483	20123	20123	23027	56532	23027	56532	130488	130488	109905	73406	109905	73406	124794	96386	124794	47008	96386	47008	253828	112784	112784	154339	154339	253828	178102	178102	159541	159541	1786461	1786461	2410863	2410863	1652130	2153709	1652130	2153709	2016357	849683	849683	2016357	1957439	1957439	2407867	1939065	2407867	1939065	3150680	3150680	2446100	2446100
R00430	4206	4206	29248	29248	26160	26160	41845	41845	58750	58750	32620	32620	61968	61968	20419	20419	22589	22589	49412	17174	6163	17174	6163	49412	6385	39240	19708	6385	19708	39240	24015	24015	6428	22604	12304	12304	6428	22604	34482	40661	20804	18594	34482	20804	18594	9464	40661	9464	41650	11732	13119	11732	13119	41650	61670	9867	8713	12593	9867	12593	8713	61670	33936	22933	22933	2451	2451	53066	10335	10335	32821	53066	637159	32821	42375	43941	42375	20515	69526	43941	20515	69526	637159	40524	40524	9100	9100	8174	4009	8174	4009	14941	14941	23671	56626	71460	23671	27435	27435	56626	22506	48812	44282	44282	22506	71460	43702	48812	24934	24934	65003	11544	11544	49253	43702	65003	23940	49253	33936	23940	4462	4462	44987	31170	31170	23101	44987	23101	27844	27844	3941	3941	16907	16907	29190	20638	29190	20638	22585	22585	24692	24692	9959	9959	7783	24930	7783	24930	35970	35970	35428	43118	35428	43118	47091	35094	47091	20159	35094	20159	86053	48265	48265	42854	42854	86053	65037	65037	46051	46051	581131	581131	764805	764805	521579	707674	521579	707674	594763	325283	325283	594763	591900	591900	575047	586272	575047	586272	753990	753990	776826	776826
R00431	1159	1159	6413	6413	1118	1118	6743	6743	6108	6108	3728	3728	2581	2581	741	741	8374	8374	1505	3827	2460	3827	2460	1505	2210	2702	997	2210	997	2702	455	455	2654	6840	1530	1530	2654	6840	469	5740	5898	2364	469	5898	2364	2309	5740	2309	405	3129	1901	3129	1901	405	12994	5715	6053	3095	5715	3095	6053	12994	381	2040	2040	460	460	11461	2341	2341	7541	11461	27076	7541	2497	2584	2497	2271	3576	2584	2271	3576	27076	4068	4068	4147	4147	3175	1213	3175	1213	3483	3483	5934	4729	1023	5934	651	651	4729	8704	2044	3497	3497	8704	1023	6153	2044	2212	2212	6635	1384	1384	5066	6153	6635	7163	5066	381	7163	2070	2070	1588	1707	1707	4011	1588	4011	5346	5346	1339	1339	8087	8087	9567	1429	9567	1429	475	475	5420	5420	1750	1750	1379	10215	1379	10215	5883	5883	5478	25634	5478	25634	2588	1902	2588	6058	1902	6058	6255	4439	4439	1699	1699	6255	14163	14163	5043	5043	25518	25518	135471	135471	21744	68575	21744	68575	72294	79102	79102	72294	65008	65008	62642	42291	62642	42291	34026	34026	15213	15213
R00432	37	37	91	91	6	6	2	2	5	5	1	1	3	3	16	16	59	59	22	4	16	4	16	22	7	187	30	7	30	187	236	236	22	18	9	9	22	18	38	34	4	5	38	4	5	27	34	27	107	3	4	3	4	107	243	86	1	13	86	13	1	243	5	5	5	1	1	23	8	8	1	23	115	1	8	4	8	9	0	4	9	0	115	10	10	9	9	92	8	92	8	5	5	41	9	1444	41	139	139	9	124	297	28	28	124	1444	200	297	4	4	3	3	3	5	200	3	15	5	5	15	20	20	132	13	13	50	132	50	7	7	10	10	4	4	3	14	3	14	10	10	24	24	10	10	0	5	0	5	121	121	6	5	6	5	22	101	22	6	101	6	3	128	128	16	16	3	30	30	33	33	2214	2214	409	409	1828	489	1828	489	30802	3229	3229	30802	342	342	1719	1039	1719	1039	894	894	621	621
R00434	1397	1397	17748	17748	17534	17534	40071	40071	51119	51119	19364	19364	45894	45894	50949	50949	19138	19138	40423	9642	3860	9642	3860	40423	6070	33231	31249	6070	31249	33231	38617	38617	1666	9248	16077	16077	1666	9248	22299	31213	9023	6970	22299	9023	6970	2703	31213	2703	39473	3617	2578	3617	2578	39473	48877	2476	2670	2289	2476	2289	2670	48877	216126	14059	14059	1066	1066	32217	4541	4541	9619	32217	6036	9619	23460	33686	23460	11191	58128	33686	11191	58128	6036	21678	21678	1664	1664	2047	866	2047	866	4257	4257	6702	39527	73796	6702	31445	31445	39527	4828	31942	28847	28847	4828	73796	33904	31942	3097	3097	42494	5372	5372	30312	33904	42494	9132	30312	216126	9132	1527	1527	42456	25355	25355	14611	42456	14611	16661	16661	4436	4436	4325	4325	7089	9007	7089	9007	18054	18054	11773	11773	3925	3925	7782	6782	7782	6782	25293	25293	21532	14727	21532	14727	31556	39161	31556	6941	39161	6941	68928	24671	24671	42405	42405	68928	84761	84761	34781	34781	1223338	1223338	586310	586310	404207	494157	404207	494157	492333	511690	511690	492333	587417	587417	540265	406027	540265	406027	603205	603205	641266	641266
R00435	246152	246152	366427	366427	395412	395412	344193	344193	522036	522036	306220	306220	540222	540222	240325	240325	195182	195182	505107	185611	159892	185611	159892	505107	79253	527789	243390	79253	243390	527789	278950	278950	210936	259955	182625	182625	210936	259955	471267	354294	189748	267971	471267	189748	267971	143102	354294	143102	382361	122874	99168	122874	99168	382361	592984	350814	88819	130993	350814	130993	88819	592984	382229	284353	284353	43584	43584	476892	220984	220984	290713	476892	3070029	290713	489458	442618	489458	248851	615812	442618	248851	615812	3070029	445776	445776	100804	100804	223237	61031	223237	61031	145837	145837	167848	503181	651880	167848	389782	389782	503181	3204048	454892	394580	394580	3204048	651880	378479	454892	232280	232280	553783	121430	121430	435300	378479	553783	260489	435300	382229	260489	73723	73723	352584	342589	342589	273823	352584	273823	368037	368037	113566	113566	173337	173337	283129	243249	283129	243249	322845	322845	274084	274084	84193	84193	92905	268777	92905	268777	475565	475565	306103	400609	306103	400609	405529	305105	405529	196987	305105	196987	665392	376838	376838	495889	495889	665392	627429	627429	430561	430561	5302064	5302064	7103504	7103504	5177831	6484732	5177831	6484732	5571010	4092125	4092125	5571010	4825486	4825486	4796193	5104143	4796193	5104143	7147538	7147538	7658010	7658010
R00437	13026	13026	62777	62777	64876	64876	70620	70620	97535	97535	53629	53629	97997	97997	44773	44773	38463	38463	70978	31896	32283	31896	32283	70978	12637	86268	47641	12637	47641	86268	39359	39359	11668	44255	33184	33184	11668	44255	80584	66716	37595	41697	80584	37595	41697	16879	66716	16879	75637	22706	19187	22706	19187	75637	103191	19050	17634	25283	19050	25283	17634	103191	83194	45564	45564	6916	6916	95836	18699	18699	62593	95836	105326	62593	80533	74721	80533	42971	120648	74721	42971	120648	105326	72496	72496	19269	19269	17203	8765	17203	8765	26564	26564	30609	98244	103467	30609	55138	55138	98244	72508	76994	69782	69782	72508	103467	64951	76994	45607	45607	104438	18094	18094	84490	64951	104438	52411	84490	83194	52411	9209	9209	65396	61138	61138	51110	65396	51110	53865	53865	18800	18800	33554	33554	60461	39198	60461	39198	45612	45612	42814	42814	15492	15492	18447	56191	18447	56191	79900	79900	57860	78080	57860	78080	71093	50299	71093	35133	50299	35133	121277	73395	73395	94812	94812	121277	104566	104566	85415	85415	1016301	1016301	1292779	1292779	885678	1186849	885678	1186849	981728	637114	637114	981728	946080	946080	937681	897884	937681	897884	1240557	1240557	1176765	1176765
R00438	13026	13026	62777	62777	64876	64876	70620	70620	97535	97535	53629	53629	97997	97997	44773	44773	38463	38463	70978	31896	32283	31896	32283	70978	12637	86268	47641	12637	47641	86268	39359	39359	11668	44255	33184	33184	11668	44255	80584	66716	37595	41697	80584	37595	41697	16879	66716	16879	75637	22706	19187	22706	19187	75637	103191	19050	17634	25283	19050	25283	17634	103191	83194	45564	45564	6916	6916	95836	18699	18699	62593	95836	105326	62593	80533	74721	80533	42971	120648	74721	42971	120648	105326	72496	72496	19269	19269	17203	8765	17203	8765	26564	26564	30609	98244	103467	30609	55138	55138	98244	72508	76994	69782	69782	72508	103467	64951	76994	45607	45607	104438	18094	18094	84490	64951	104438	52411	84490	83194	52411	9209	9209	65396	61138	61138	51110	65396	51110	53865	53865	18800	18800	33554	33554	60461	39198	60461	39198	45612	45612	42814	42814	15492	15492	18447	56191	18447	56191	79900	79900	57860	78080	57860	78080	71093	50299	71093	35133	50299	35133	121277	73395	73395	94812	94812	121277	104566	104566	85415	85415	1016301	1016301	1292779	1292779	885678	1186849	885678	1186849	981728	637114	637114	981728	946080	946080	937681	897884	937681	897884	1240557	1240557	1176765	1176765
R00439	13026	13026	62777	62777	64876	64876	70620	70620	97535	97535	53629	53629	97997	97997	44773	44773	38463	38463	70978	31896	32283	31896	32283	70978	12637	86268	47641	12637	47641	86268	39359	39359	11668	44255	33184	33184	11668	44255	80584	66716	37595	41697	80584	37595	41697	16879	66716	16879	75637	22706	19187	22706	19187	75637	103191	19050	17634	25283	19050	25283	17634	103191	83194	45564	45564	6916	6916	95836	18699	18699	62593	95836	105326	62593	80533	74721	80533	42971	120648	74721	42971	120648	105326	72496	72496	19269	19269	17203	8765	17203	8765	26564	26564	30609	98244	103467	30609	55138	55138	98244	72508	76994	69782	69782	72508	103467	64951	76994	45607	45607	104438	18094	18094	84490	64951	104438	52411	84490	83194	52411	9209	9209	65396	61138	61138	51110	65396	51110	53865	53865	18800	18800	33554	33554	60461	39198	60461	39198	45612	45612	42814	42814	15492	15492	18447	56191	18447	56191	79900	79900	57860	78080	57860	78080	71093	50299	71093	35133	50299	35133	121277	73395	73395	94812	94812	121277	104566	104566	85415	85415	1016301	1016301	1292779	1292779	885678	1186849	885678	1186849	981728	637114	637114	981728	946080	946080	937681	897884	937681	897884	1240557	1240557	1176765	1176765
